monthly_allowance,distance_from_campus,accommodation_type,transport_type,meal_habits,outings_per_month,gaming_hours,club_events,mobile_data_usage,year_of_study,printing_frequency,predicted_spending
21222,20.8,home,bicycle,mixed,5,6,4,11.2,1,19,10840
20580,24.8,home,walk,home,2,37,2,1.4,2,30,10240
14938,29.2,pg,public,mixed,6,13,4,11.5,4,24,10291
7830,24.3,rented,walk,mess,7,8,4,18.6,3,26,7841
10425,15.3,rented,walk,mess,9,39,6,12.2,4,13,9258
21626,5.0,rented,public,mess,5,4,6,6.1,1,9,11654
19489,22.7,pg,public,mixed,5,17,1,16.9,3,7,11328
15507,25.3,home,walk,mess,7,31,5,18.4,4,14,9878
7666,4.7,pg,own_vehicle,cafe,6,5,6,19.8,2,7,7652
4118,0.5,home,walk,home,7,23,5,2.1,4,26,4947
16745,24.2,home,own_vehicle,home,8,2,2,3.1,3,7,9918
21156,11.4,hostel,walk,mixed,8,4,1,15.5,1,15,11200
14207,26.2,hostel,walk,mixed,9,39,5,2.5,3,11,9613
20358,26.6,rented,bicycle,home,2,16,2,7.1,4,10,11100
8987,6.5,pg,walk,cafe,11,34,4,6.9,1,6,7998
23378,24.1,rented,walk,mixed,6,36,4,4.8,1,7,12884
21075,2.6,home,public,mess,7,0,2,15.0,4,19,11267
15102,21.3,hostel,own_vehicle,home,6,7,5,15.9,2,16,9707
18882,8.9,hostel,walk,mixed,3,1,5,8.1,2,26,9808
20379,4.5,rented,public,home,8,28,6,10.9,4,4,12339
19558,17.4,pg,walk,home,8,18,0,7.9,1,16,10778
14769,1.6,home,walk,home,11,6,4,2.8,4,1,8772
11607,21.1,rented,own_vehicle,cafe,4,39,4,2.3,3,8,9518
3506,17.9,pg,own_vehicle,cafe,4,29,0,12.8,2,28,6240
19370,19.3,hostel,public,cafe,8,29,2,11.1,1,10,11328
16078,11.5,pg,walk,mess,5,25,0,12.1,3,8,9462
23517,11.9,hostel,public,mess,1,8,6,17.9,2,29,11764
13961,1.8,home,public,mixed,6,3,6,19.7,3,0,8595
14432,18.6,rented,public,mixed,6,21,3,11.2,2,26,10222
18607,17.3,pg,walk,cafe,7,17,1,9.8,1,22,10931
9248,9.9,pg,walk,mixed,12,1,4,3.4,2,14,7834
16847,27.2,rented,own_vehicle,mess,12,19,1,5.8,2,5,11918
5643,3.2,hostel,bicycle,mixed,10,26,6,13.8,2,15,6499
17746,5.9,hostel,bicycle,home,0,39,4,5.6,3,11,8949
8324,7.6,hostel,bicycle,cafe,6,13,6,4.7,2,16,6663
17515,8.1,pg,public,mixed,5,25,4,8.5,1,23,10418
24574,28.8,hostel,walk,mess,11,23,4,11.9,3,29,13805
10052,16.4,rented,own_vehicle,cafe,0,5,6,7.0,2,21,8056
20809,29.6,rented,own_vehicle,mess,8,40,0,19.3,4,19,13841
11969,18.7,hostel,public,mess,5,40,6,17.0,3,8,8571
17014,12.3,rented,public,mess,7,5,0,1.1,4,29,10770
14909,12.6,pg,own_vehicle,mixed,6,34,4,7.9,3,21,10561
13896,7.2,home,bicycle,mixed,12,31,3,9.2,3,19,9666
22645,1.6,pg,public,cafe,12,8,1,18.0,1,26,13396
17020,5.6,home,own_vehicle,cafe,8,19,4,13.3,4,3,10905
13225,11.7,pg,bicycle,mixed,3,21,4,18.9,3,24,8884
9771,6.2,rented,walk,home,1,12,2,9.2,1,30,6692
17558,26.9,pg,own_vehicle,cafe,7,12,2,6.8,2,14,11376
8597,22.5,pg,walk,mixed,12,24,0,12.6,4,17,8486
8258,26.5,rented,public,cafe,10,12,0,5.1,3,22,8586
19239,9.3,home,public,mixed,4,1,6,9.6,4,4,10194
21831,18.9,hostel,own_vehicle,cafe,6,21,3,10.2,1,12,12330
7086,15.3,pg,public,cafe,2,21,0,2.6,1,19,6011
13363,8.0,rented,walk,home,4,6,2,18.5,4,7,8700
13199,16.5,hostel,walk,mixed,12,5,5,9.6,4,8,9395
22884,27.3,rented,public,cafe,3,15,3,14.1,3,26,13218
8872,0.8,rented,own_vehicle,mess,4,27,5,3.1,3,2,7711
14491,26.5,pg,bicycle,mixed,6,33,2,1.1,1,6,9074
11753,2.3,home,walk,mess,9,0,3,3.1,3,15,7479
24048,3.2,rented,public,mess,4,37,2,2.9,3,10,12835
20439,23.3,home,bicycle,mixed,8,2,6,9.9,4,13,11398
5552,25.4,hostel,public,home,8,33,0,8.3,3,16,6228
7584,25.8,pg,bicycle,mess,9,38,0,9.7,1,25,7406
13214,21.8,home,public,cafe,5,0,1,1.4,1,12,7796
3084,8.0,hostel,walk,mess,8,30,1,5.0,1,5,4417
19153,19.2,home,bicycle,home,12,29,1,4.2,4,7,11126
16982,18.5,rented,walk,cafe,3,9,5,8.3,1,10,10009
22173,1.6,home,bicycle,cafe,3,20,6,3.7,4,24,11365
24525,27.3,rented,bicycle,mess,12,22,6,5.0,4,28,14847
9220,23.1,rented,walk,home,10,22,6,12.7,4,9,8665
7753,12.7,home,walk,mess,9,35,4,14.4,2,14,6857
11364,26.5,rented,walk,cafe,10,15,0,18.4,4,9,9744
5986,23.8,hostel,bicycle,mixed,5,26,2,14.6,2,22,6064
14819,27.7,pg,own_vehicle,mess,0,26,1,11.3,2,5,9065
9204,15.7,pg,public,mixed,9,39,1,11.2,3,29,8679
21780,9.2,pg,bicycle,cafe,1,30,2,17.5,3,5,11485
22545,8.3,home,own_vehicle,cafe,6,23,2,2.9,3,13,12328
9614,16.2,home,own_vehicle,mixed,6,22,6,9.6,2,2,7627
3106,2.5,pg,walk,home,3,33,3,7.8,2,20,4393
11576,5.5,rented,public,home,12,21,2,13.8,3,24,9801
17878,8.8,pg,own_vehicle,home,8,8,2,3.9,3,6,10799
4176,18.8,pg,public,home,12,21,1,19.3,3,2,6619
19062,6.0,rented,own_vehicle,mixed,0,27,4,14.8,2,23,11427
11380,14.2,rented,own_vehicle,cafe,6,6,0,11.4,1,1,8862
9990,24.6,pg,bicycle,mess,11,8,1,12.1,3,3,8190
8861,3.1,home,bicycle,home,3,9,4,7.7,3,3,5498
11577,29.3,pg,own_vehicle,home,10,8,3,15.1,2,3,9286
12665,8.1,pg,own_vehicle,mess,5,2,2,7.1,4,15,8855
20811,25.9,home,walk,mess,10,7,5,7.7,1,6,11114
8852,12.8,rented,bicycle,home,2,25,1,7.4,3,13,6761
23015,20.5,pg,bicycle,mixed,11,36,5,4.6,1,28,13479
14181,13.4,home,bicycle,home,3,35,0,7.7,3,10,7853
7510,13.7,home,own_vehicle,home,10,24,0,17.7,2,10,7272
17073,8.7,pg,walk,mixed,8,38,0,12.4,3,0,10482
18784,20.9,home,own_vehicle,mixed,9,36,4,11.8,1,18,11754
24170,3.9,rented,own_vehicle,cafe,6,7,1,5.5,1,19,13516
24697,0.5,pg,public,mess,5,21,0,10.4,3,16,12718
15990,27.2,home,bicycle,cafe,3,12,1,17.7,1,4,8784
19537,23.3,home,own_vehicle,mixed,8,27,6,17.9,3,26,12429
20673,25.0,rented,bicycle,mess,1,24,1,18.4,1,22,11304
24995,20.9,rented,walk,cafe,11,39,2,17.0,2,25,15099
23107,28.1,rented,public,home,1,1,2,7.7,4,2,11858
24725,1.5,pg,walk,home,7,21,4,8.9,3,17,12799
15551,18.4,pg,public,cafe,3,16,1,4.6,3,18,9553
12061,23.1,pg,walk,home,5,35,3,1.9,2,20,8100
3160,22.7,hostel,walk,cafe,0,36,6,17.5,1,10,4424
7067,24.0,rented,walk,cafe,0,22,6,2.1,3,0,6223
24798,2.6,pg,public,mixed,10,17,5,4.1,4,29,14097
10181,23.6,rented,walk,home,2,26,2,9.6,3,22,7601
11747,20.7,pg,public,cafe,3,38,5,8.6,3,4,8583
11306,1.0,hostel,own_vehicle,cafe,11,40,2,3.6,2,29,9552
21717,21.0,home,public,home,7,27,4,17.3,1,18,11708
6207,16.5,hostel,bicycle,home,4,24,3,3.3,3,28,5540
8228,23.4,hostel,own_vehicle,mess,2,0,4,15.5,4,18,6921
3501,18.3,pg,public,mess,10,20,4,2.5,4,10,6142
24279,6.6,hostel,own_vehicle,mess,2,22,1,5.5,4,0,12089
20412,11.8,rented,bicycle,mixed,12,30,2,11.5,2,24,13067
15051,6.1,hostel,own_vehicle,home,0,7,2,5.4,2,0,7852
3242,6.2,pg,public,mixed,9,26,2,9.5,3,29,6219
5200,5.9,pg,walk,mess,5,5,4,8.9,2,19,5320
12524,29.6,rented,bicycle,home,6,27,1,2.7,3,28,9104
9955,0.7,hostel,bicycle,cafe,11,36,0,5.7,3,26,8332
15483,19.3,pg,own_vehicle,mixed,7,5,1,8.6,4,28,10751
9414,10.0,rented,public,home,2,32,6,13.1,2,4,7342
13653,20.7,rented,public,home,11,38,3,15.5,2,22,10757
11377,18.0,home,public,mixed,7,20,4,5.6,2,11,7869
8776,3.8,home,walk,mixed,4,0,3,6.5,2,6,5593
23993,2.5,rented,walk,home,4,16,3,10.6,1,28,12345
17829,26.7,hostel,walk,mixed,3,9,3,13.1,2,20,9734
11825,17.2,rented,walk,mess,10,22,1,8.2,4,6,9270
16546,28.0,pg,own_vehicle,home,11,4,1,18.3,4,30,11865
11568,20.6,rented,bicycle,mixed,7,26,4,13.3,4,19,9487
17204,14.5,rented,own_vehicle,mixed,10,11,3,12.3,4,22,12407
9372,0.3,hostel,bicycle,home,3,8,3,12.7,2,25,6125
6100,24.9,hostel,bicycle,mixed,10,30,0,12.5,4,2,6792
12719,25.7,rented,walk,cafe,1,19,5,9.7,4,30,9172
7036,29.2,hostel,bicycle,cafe,9,20,5,3.9,1,26,7034
16720,15.6,pg,bicycle,mixed,9,20,5,8.7,3,24,10923
5773,22.6,home,own_vehicle,mess,10,23,4,4.2,2,5,6646
14054,28.6,home,walk,cafe,12,2,3,11.8,2,1,9386
10293,8.7,home,walk,mess,2,3,1,9.9,1,26,5948
24298,4.3,pg,public,cafe,11,6,5,14.1,2,30,14123
4153,14.0,pg,bicycle,mess,12,13,1,8.1,2,7,5991
10350,17.4,rented,walk,mess,11,7,1,12.9,4,24,9102
18387,27.6,pg,own_vehicle,home,7,35,3,8.4,4,30,12149
20480,24.7,pg,own_vehicle,mess,10,35,5,6.6,2,18,13053
15556,24.3,home,public,mess,4,16,5,5.9,4,10,9083
18057,8.3,hostel,own_vehicle,home,0,24,4,2.2,3,25,9750
21547,18.5,hostel,own_vehicle,home,0,11,6,12.2,1,2,10669
9831,0.5,hostel,public,home,10,13,4,3.3,3,28,7702
5758,17.5,hostel,walk,mixed,9,26,1,18.0,1,20,6355
14062,29.9,home,public,cafe,0,18,2,5.5,2,14,7990
6172,24.8,pg,walk,home,11,33,2,19.6,3,24,7555
6652,23.9,home,walk,mixed,9,13,5,19.3,2,8,6546
4907,15.7,rented,walk,mixed,3,8,1,10.6,2,15,5529
3457,29.4,rented,own_vehicle,cafe,1,2,1,10.0,2,5,5579
16578,25.6,rented,public,mess,11,20,1,7.8,2,16,11380
14466,2.7,home,bicycle,cafe,7,33,0,19.9,1,13,8983
12269,23.7,rented,own_vehicle,mixed,8,17,6,10.1,2,5,10049
23308,1.9,hostel,walk,home,9,6,2,10.9,3,21,12031
6957,25.2,rented,walk,mess,0,6,2,8.3,2,6,5573
15147,7.6,rented,own_vehicle,home,8,37,0,2.9,3,30,10923
4576,16.2,pg,bicycle,cafe,6,14,6,2.6,4,26,6234
15535,12.0,pg,own_vehicle,mess,6,35,4,4.4,3,27,10637
18352,15.5,home,walk,mess,9,12,6,19.1,2,9,10522
19339,20.2,home,walk,cafe,1,0,5,16.5,3,15,9959
10621,29.7,hostel,bicycle,home,1,13,0,14.4,3,26,6802
19750,5.3,hostel,public,home,0,17,6,6.6,4,18,9952
18218,16.1,rented,bicycle,cafe,9,26,1,6.7,1,24,11671
3697,27.9,home,own_vehicle,home,3,17,2,1.1,3,3,4566
23265,11.0,hostel,bicycle,mess,3,1,3,15.7,4,2,11309
18620,0.3,hostel,own_vehicle,mixed,8,17,6,8.9,2,25,11447
24003,29.2,home,bicycle,cafe,12,33,6,17.8,1,17,13867
15754,17.3,pg,bicycle,cafe,4,16,0,7.2,4,4,9479
13128,15.1,home,bicycle,mess,12,14,6,11.8,2,20,9180
16229,4.8,hostel,own_vehicle,mess,10,17,4,13.9,3,30,11069
6588,14.4,pg,bicycle,mess,9,1,0,9.3,4,13,6587
20269,27.7,pg,own_vehicle,home,1,34,6,7.9,2,26,11632
14331,15.5,rented,walk,cafe,7,2,6,17.4,3,22,10309
17961,2.8,pg,own_vehicle,cafe,6,22,3,17.3,3,3,11446
17037,9.6,home,own_vehicle,mixed,1,21,3,15.7,1,2,9277
6895,4.4,home,walk,mess,8,1,5,7.4,2,24,5819
15033,17.2,home,bicycle,mixed,2,23,5,17.6,2,11,8543
18087,12.7,rented,walk,home,3,22,6,16.7,3,17,10683
4545,25.2,home,walk,mixed,10,40,4,15.1,2,24,6446
3329,24.6,pg,public,home,2,37,4,17.6,4,17,5490
15243,6.7,hostel,walk,mess,11,15,1,18.1,2,0,9447
21517,0.6,hostel,walk,home,7,26,2,11.5,1,3,10776
12962,1.5,rented,own_vehicle,cafe,11,0,1,16.8,4,17,10831
19005,1.3,hostel,public,mess,2,29,5,12.4,1,8,9781
15809,5.9,hostel,walk,home,12,33,3,17.7,2,12,10183
7360,12.4,home,walk,mixed,11,12,3,19.1,4,28,7451
5178,13.8,home,public,home,9,26,5,18.5,3,29,6491
8895,20.7,hostel,public,cafe,11,34,5,12.7,1,21,8479
23857,8.1,pg,public,cafe,2,28,6,16.6,1,11,12552
4250,23.8,home,public,cafe,0,20,3,4.1,3,26,4741
20507,2.6,home,own_vehicle,cafe,0,6,1,17.9,1,29,10637
21907,6.2,home,walk,mixed,4,5,2,17.6,1,3,10479
10889,8.4,rented,bicycle,home,8,4,2,1.3,4,5,7997
13222,14.3,home,bicycle,cafe,7,11,1,8.8,2,15,8318
10446,7.1,hostel,bicycle,cafe,5,18,2,8.5,3,25,7533
11159,28.9,pg,walk,mess,9,20,2,19.2,4,17,9063
16716,3.2,home,bicycle,mess,12,30,4,18.7,1,22,10511
21714,18.4,rented,own_vehicle,mixed,6,4,3,1.4,3,3,12620
6036,22.6,pg,public,mixed,11,10,2,10.2,4,4,7309
5259,1.9,hostel,bicycle,mess,5,29,6,18.4,3,11,5620
3763,0.9,hostel,public,cafe,4,4,2,9.1,4,21,5006
10806,1.4,rented,own_vehicle,home,7,23,3,3.9,2,0,8458
8366,3.6,rented,bicycle,home,9,1,2,4.7,1,3,6776
10432,19.3,home,walk,mixed,2,0,5,16.8,2,28,6796
12149,15.7,pg,bicycle,home,10,29,3,18.4,4,15,9423
18592,18.4,rented,own_vehicle,mixed,8,20,1,16.8,3,3,12351
12618,15.3,pg,own_vehicle,mess,7,28,2,10.0,3,13,9527
14289,16.0,home,public,mixed,4,23,0,15.7,2,8,8486
7507,13.6,pg,public,mixed,8,8,6,13.4,3,2,7295
16058,10.5,pg,own_vehicle,home,5,6,0,11.5,4,16,10067
15887,7.4,hostel,public,cafe,8,30,5,10.2,3,14,10377
16355,23.4,home,walk,mess,3,4,4,11.2,2,15,8643
18940,26.2,home,walk,mixed,10,34,4,16.1,4,14,11704
24876,21.5,rented,bicycle,mess,5,1,5,16.6,3,15,13387
20530,29.0,home,bicycle,home,1,25,1,6.0,4,10,10038
6035,16.0,home,public,mess,5,14,0,3.5,3,28,5532
5350,20.4,pg,bicycle,mixed,9,3,4,15.2,4,21,6875
19679,12.9,hostel,public,mixed,6,3,6,16.0,4,0,11053
14466,17.1,home,own_vehicle,mess,1,21,2,14.1,2,5,8398
15702,9.4,pg,public,mixed,5,21,1,14.1,3,22,10002
18935,16.9,pg,public,mess,6,34,1,3.7,2,5,10770
18175,21.6,hostel,bicycle,mess,8,3,0,3.7,3,19,10138
20001,1.7,rented,own_vehicle,cafe,5,23,3,14.0,2,9,12339
24141,6.7,pg,bicycle,mess,3,8,5,14.4,1,17,11938
23793,7.4,home,public,home,5,37,4,13.2,3,12,12162
22674,15.6,home,bicycle,home,9,29,2,10.7,3,13,12033
7642,14.3,pg,own_vehicle,mess,10,9,2,18.4,4,27,8518
22993,15.9,rented,walk,mess,6,25,6,1.5,3,14,12713
20185,6.1,hostel,own_vehicle,home,6,18,3,14.7,3,16,11497
20429,27.7,home,bicycle,cafe,4,19,3,18.3,2,2,10861
7663,21.9,rented,bicycle,mess,9,11,3,6.8,2,21,7587
21583,24.9,hostel,walk,home,2,2,1,19.2,1,10,10271
24490,3.1,pg,public,mess,3,24,4,6.3,3,9,12364
6544,21.5,rented,bicycle,home,7,0,0,15.6,4,15,6842
18601,11.3,hostel,walk,home,2,10,5,9.2,4,7,9411
12402,22.9,home,public,home,2,27,3,19.1,3,13,7783
11918,29.9,pg,walk,mess,12,13,1,5.1,2,17,9041
24758,24.3,rented,bicycle,mixed,11,27,3,5.5,3,17,14521
14234,16.2,hostel,own_vehicle,cafe,12,21,4,19.2,4,17,11296
7866,4.3,pg,walk,home,10,5,1,7.8,3,30,7070
19430,15.2,pg,bicycle,home,0,30,4,3.3,1,4,9507
13808,14.1,home,own_vehicle,mess,7,31,6,12.8,2,26,9701
12834,7.8,rented,public,mixed,5,38,3,2.3,2,26,9342
6610,11.3,home,own_vehicle,home,1,2,1,6.7,4,25,5445
12688,9.7,home,bicycle,cafe,6,33,2,8.1,2,22,8348
6261,24.3,hostel,bicycle,cafe,8,22,4,14.5,2,12,6701
9239,20.5,home,public,mess,2,31,5,2.3,2,12,6304
13017,5.7,hostel,bicycle,home,8,28,6,4.1,1,15,8205
11172,13.2,home,public,mixed,0,24,5,12.9,3,18,7151
23332,0.3,hostel,own_vehicle,cafe,3,15,2,8.9,2,18,12203
13921,23.7,pg,walk,mess,1,32,3,1.1,1,30,8235
3135,1.4,pg,bicycle,home,0,22,1,3.5,2,1,3298
20753,17.7,rented,own_vehicle,mess,8,36,4,1.6,4,12,13206
5322,25.5,hostel,walk,mess,4,30,6,11.2,3,25,5814
18262,24.8,hostel,walk,mixed,3,36,0,16.0,4,10,10302
4909,22.1,rented,own_vehicle,mixed,12,2,1,9.8,2,3,7542
16917,0.8,rented,walk,home,11,19,6,7.5,4,26,11378
9528,4.0,home,walk,cafe,2,17,0,13.6,4,19,6502
11426,23.4,rented,own_vehicle,cafe,6,34,3,8.2,4,24,10239
23823,28.0,rented,own_vehicle,mess,4,10,5,10.6,1,0,13119
3165,28.0,hostel,walk,home,12,28,2,4.6,3,15,5673
6198,0.7,home,bicycle,home,3,11,1,7.2,2,7,4309
18757,12.9,pg,bicycle,home,11,15,2,7.3,1,10,10893
12042,3.7,home,own_vehicle,cafe,7,34,3,20.0,4,2,9250
4386,21.0,hostel,walk,mess,5,38,0,17.2,1,16,5148
15491,5.0,rented,own_vehicle,home,9,13,5,19.1,3,16,11256
24781,17.4,rented,walk,home,6,37,5,13.8,2,2,13349
13486,29.1,rented,public,mess,10,1,4,10.1,4,24,10493
14090,13.9,hostel,bicycle,mess,8,14,5,14.8,2,30,9263
9310,14.8,rented,public,cafe,6,34,5,7.1,1,21,8450
9489,19.0,hostel,bicycle,cafe,11,19,6,3.1,3,5,8049
23189,6.9,home,public,cafe,7,2,0,9.9,4,7,12042
10488,25.3,home,walk,mess,0,27,2,4.7,1,11,5936
12650,23.7,home,walk,home,7,36,1,2.5,1,17,7792
8105,26.4,pg,own_vehicle,mixed,5,26,6,15.7,1,13,7918
3722,9.2,home,own_vehicle,mess,9,23,3,8.7,1,2,5444
21223,5.8,pg,walk,mess,7,20,4,9.2,2,11,11497
21418,24.3,hostel,own_vehicle,cafe,3,12,5,8.2,1,30,11977
11580,17.4,pg,own_vehicle,mess,8,25,0,13.5,3,20,9413
15933,16.5,pg,public,cafe,10,17,6,12.2,4,29,11536
12167,20.1,pg,bicycle,mess,6,36,6,11.9,2,10,8695
14243,16.0,pg,walk,mess,3,22,4,2.1,4,11,8610
16294,18.9,pg,public,cafe,9,6,5,17.3,1,16,10845
19965,10.6,pg,public,home,1,38,6,15.3,2,14,10840
8360,28.1,home,bicycle,cafe,0,31,4,16.9,2,4,6090
19447,2.6,hostel,own_vehicle,mixed,1,31,3,13.6,1,0,10300
10402,8.7,pg,walk,mixed,3,27,0,10.5,3,14,7302
11575,3.3,hostel,public,mess,0,3,0,15.3,1,7,6285
10824,2.0,pg,walk,cafe,8,37,0,5.9,1,2,7888
6068,21.9,pg,bicycle,mess,5,40,4,17.4,1,18,6461
7915,14.1,home,bicycle,cafe,4,15,5,9.5,4,30,6699
12469,9.8,hostel,public,mixed,8,36,0,8.1,2,6,8537
16014,28.3,home,public,mixed,0,40,4,3.0,4,23,9247
6889,18.2,hostel,bicycle,home,8,8,6,15.2,3,13,6430
6974,17.1,home,walk,home,6,25,3,14.0,1,12,5651
21810,25.3,pg,own_vehicle,mixed,10,1,5,16.9,4,22,13836
15347,10.8,rented,own_vehicle,cafe,9,28,3,13.6,3,19,11791
18203,14.8,home,bicycle,mess,0,29,2,1.6,4,16,9064
7361,5.9,pg,own_vehicle,home,3,36,1,6.3,3,22,6837
6058,27.8,pg,own_vehicle,mixed,8,32,3,16.5,4,1,7878
17639,7.5,rented,public,mixed,0,23,1,2.5,4,28,10285
9884,4.2,pg,bicycle,mess,10,21,4,16.2,2,25,8342
23598,15.3,hostel,bicycle,home,9,22,2,15.8,4,12,12720
23266,22.7,hostel,bicycle,mixed,10,2,3,12.4,1,26,12645
22700,23.6,hostel,own_vehicle,home,3,5,2,15.1,2,24,11939
13045,8.9,hostel,own_vehicle,cafe,7,0,5,11.4,3,17,9374
16008,14.7,hostel,own_vehicle,home,4,39,4,13.0,4,7,10085
11391,6.2,rented,walk,cafe,1,26,1,13.0,4,30,8425
17914,5.5,hostel,own_vehicle,home,8,31,0,2.6,2,4,10392
6310,11.3,home,own_vehicle,mixed,0,4,5,17.4,1,16,5399
18240,3.7,hostel,walk,cafe,12,21,5,12.6,2,22,11457
4476,14.4,hostel,walk,home,2,5,1,3.0,4,1,3862
13262,1.2,rented,own_vehicle,mess,10,5,3,5.5,1,30,10089
18809,27.0,rented,walk,cafe,6,22,2,6.7,1,25,11511
9006,28.8,pg,public,cafe,9,4,3,16.1,3,23,8603
23306,2.8,home,own_vehicle,home,0,12,3,4.8,4,22,11309
13083,15.4,rented,walk,mess,7,18,2,5.0,2,28,9195
13389,25.4,hostel,walk,mess,6,23,1,8.6,4,0,8386
15872,19.6,home,own_vehicle,mixed,8,40,0,16.6,2,8,10508
5113,9.4,rented,bicycle,cafe,4,35,3,6.2,1,21,6214
13366,6.6,hostel,walk,cafe,3,22,5,15.4,3,1,8194
15406,28.2,pg,public,mixed,5,6,6,18.2,2,29,10252
17934,2.8,hostel,public,mess,2,27,6,19.1,3,24,10144
10717,29.0,rented,own_vehicle,mess,11,39,4,2.9,2,20,10156
3563,11.0,hostel,own_vehicle,home,3,36,5,15.0,2,21,5392
10991,24.6,home,bicycle,cafe,9,14,1,17.6,4,11,8466
19043,22.5,hostel,walk,home,11,18,4,15.1,2,16,11251
9943,0.3,hostel,own_vehicle,home,3,34,0,10.7,2,8,6966
14929,3.7,home,walk,mixed,7,25,0,14.0,4,0,8880
19103,18.7,hostel,walk,mixed,2,39,6,3.8,2,30,10394
13691,17.0,pg,bicycle,cafe,3,5,2,5.7,4,5,8485
20806,25.8,pg,public,cafe,11,40,0,15.7,1,18,13128
11312,3.3,home,own_vehicle,mess,12,27,4,4.2,2,2,8698
20568,19.6,rented,public,mixed,8,10,6,18.4,4,6,12893
15300,4.1,home,walk,home,8,27,6,13.2,4,28,9605
10559,4.4,pg,bicycle,home,2,16,1,17.3,2,14,6816
21225,21.8,home,walk,home,5,16,0,6.6,2,29,10646
20087,23.4,rented,own_vehicle,cafe,9,0,2,5.9,3,22,13084
5958,13.4,rented,bicycle,cafe,4,4,0,7.5,3,21,6319
4101,11.7,rented,bicycle,cafe,3,11,4,5.7,2,8,5350
12794,25.1,pg,public,cafe,1,36,4,8.0,1,24,8653
21026,19.6,home,own_vehicle,cafe,12,16,3,3.6,1,23,12744
13559,20.1,hostel,own_vehicle,mixed,2,22,6,14.6,1,22,8972
17050,28.2,pg,walk,cafe,3,28,3,19.8,3,19,10619
12347,16.5,home,bicycle,cafe,8,16,4,19.4,4,3,8762
14419,5.3,pg,walk,cafe,12,27,4,3.5,1,27,10246
21339,25.7,pg,walk,mixed,10,32,6,1.1,2,5,12408
4179,17.5,pg,public,home,10,7,0,13.3,3,24,6237
7725,6.0,rented,public,mixed,9,5,1,1.9,2,15,7379
22039,4.1,hostel,bicycle,cafe,1,1,0,16.1,2,5,10434
18702,18.0,pg,public,mixed,9,36,6,10.7,2,10,11857
23065,20.8,rented,bicycle,home,6,2,1,4.4,2,9,12026
4611,16.6,home,own_vehicle,mess,0,14,3,15.7,1,15,4692
6466,23.7,hostel,own_vehicle,cafe,2,18,3,1.3,3,26,6456
21871,5.0,hostel,public,mess,5,5,6,4.5,4,29,11605
15556,28.9,hostel,own_vehicle,cafe,9,17,0,3.0,4,3,10589
15231,29.8,hostel,bicycle,mixed,4,32,5,10.3,4,4,9415
14269,18.5,hostel,walk,home,5,38,4,9.1,3,16,8780
9676,8.2,pg,bicycle,mixed,8,27,5,10.3,3,9,8023
24533,25.8,rented,public,mixed,1,37,2,9.3,4,1,13169
4457,14.1,hostel,walk,mess,3,23,1,5.2,2,28,4612
14446,18.8,hostel,own_vehicle,home,3,17,0,19.2,1,11,8737
13503,16.1,home,own_vehicle,home,1,17,5,5.2,4,1,7961
15300,3.5,rented,public,home,1,7,6,18.1,3,19,9370
11414,18.0,hostel,bicycle,mixed,5,37,2,3.2,2,7,7554
15907,19.7,home,public,mess,4,14,0,5.1,4,28,9159
11646,0.9,hostel,walk,mess,1,6,0,18.0,2,17,6569
8394,5.6,rented,bicycle,home,6,22,6,6.0,3,2,7106
24824,15.5,hostel,own_vehicle,cafe,5,4,3,12.4,3,9,13251
10813,12.1,hostel,bicycle,cafe,5,38,5,5.9,2,0,7542
12293,18.6,hostel,walk,mess,0,0,3,12.1,4,19,7099
20725,3.0,pg,bicycle,home,1,25,3,12.2,2,12,10347
15609,8.8,pg,walk,mixed,5,0,2,11.7,1,20,9057
17111,8.5,hostel,walk,mixed,7,7,0,11.9,4,19,9930
15315,11.2,hostel,public,home,0,34,3,7.2,4,9,8412
21979,8.3,rented,bicycle,home,1,33,2,17.5,4,12,11808
13887,7.8,pg,public,mixed,8,6,6,3.8,4,16,9597
20966,15.5,hostel,walk,mixed,10,40,5,11.6,4,22,12623
23551,20.2,pg,walk,mess,9,29,0,12.9,2,0,12723
19073,18.9,hostel,own_vehicle,mixed,2,15,5,4.3,3,29,10922
20402,16.4,hostel,walk,home,11,28,3,9.0,3,27,11907
6125,16.5,home,public,cafe,2,16,3,9.9,1,1,5048
11321,26.1,pg,public,mixed,6,20,3,2.8,3,8,8377
12773,26.3,rented,own_vehicle,cafe,1,38,3,2.2,1,27,9493
5186,29.6,rented,walk,mess,5,19,5,6.7,4,5,6337
24271,22.4,rented,bicycle,mess,6,22,1,11.5,4,26,13639
10113,23.9,hostel,own_vehicle,mixed,6,25,3,7.8,2,27,8375
11413,19.4,pg,walk,home,1,20,3,12.2,4,0,7192
16250,27.6,rented,walk,mess,2,17,2,15.4,4,14,10019
21044,7.2,pg,public,mess,10,39,3,15.0,1,27,12700
6372,17.2,pg,own_vehicle,mess,12,26,3,4.3,2,11,7802
8905,27.1,hostel,walk,mixed,10,28,1,17.3,3,10,7912
19545,2.2,pg,bicycle,mixed,1,12,2,13.5,3,30,10446
7474,24.8,hostel,walk,home,3,12,5,15.7,2,20,5879
23570,27.2,hostel,bicycle,cafe,10,14,0,6.2,4,15,13113
13121,0.7,home,walk,cafe,3,14,0,15.4,3,12,7662
12667,21.0,pg,public,mixed,2,35,3,7.5,1,24,8458
