monthly_allowance,distance_from_campus,accommodation_type,transport_type,meal_habits,outings_per_month,gaming_hours,club_events,mobile_data_usage,year_of_study,printing_frequency,predicted_spending
22548,18.2,rented,public,mess,3,35,4,7.6,3,13,13492
14871,13.2,rented,bicycle,mess,7,3,4,10.3,1,1,10742
7902,22.2,hostel,walk,home,11,29,1,8.2,4,7,10538
8496,10.7,home,own_vehicle,home,11,11,1,19.0,2,9,10809
19547,13.7,pg,walk,mixed,10,25,0,16.1,1,1,14126
22765,0.5,home,own_vehicle,mess,11,28,1,19.5,2,13,15817
13143,9.3,home,bicycle,mixed,8,22,4,7.9,3,2,10716
18870,29.8,hostel,walk,home,7,6,3,6.6,3,20,11068
21324,3.4,rented,public,mixed,3,17,3,9.3,3,8,12129
19179,23.8,pg,own_vehicle,mess,11,20,1,10.5,1,21,15060
13870,11.8,rented,walk,home,7,34,6,18.0,4,14,13075
5967,17.9,pg,own_vehicle,cafe,3,16,2,1.8,4,16,8189
13450,18.6,hostel,own_vehicle,home,11,20,0,3.8,1,16,11966
21699,19.4,home,public,mixed,12,38,5,4.1,2,9,16039
10608,10.9,home,public,home,1,11,6,2.9,3,12,6226
4054,24.7,home,walk,mess,8,34,0,5.0,3,13,8095
23378,8.9,home,walk,cafe,9,3,1,10.1,3,14,13151
12050,13.9,hostel,walk,mixed,1,11,1,3.2,3,1,6424
10790,21.9,home,public,cafe,8,26,5,10.6,1,20,11584
21449,27.1,hostel,walk,cafe,1,20,4,12.4,2,6,11257
15216,4.1,home,own_vehicle,mess,1,14,4,7.0,1,24,8425
3849,5.2,rented,own_vehicle,home,12,33,0,3.0,1,2,10945
9041,25.7,rented,own_vehicle,mess,8,5,2,11.6,4,23,11237
24432,24.3,rented,walk,home,6,40,6,14.8,1,28,15898
14673,10.2,hostel,bicycle,mixed,8,28,0,10.5,4,2,11481
18827,0.4,hostel,public,home,9,13,5,4.1,3,0,11844
19069,27.6,hostel,own_vehicle,mess,2,37,1,4.9,2,2,11249
9380,8.5,rented,bicycle,home,0,36,6,18.9,3,1,8801
24814,1.8,pg,own_vehicle,mess,7,31,2,10.9,3,12,15318
8062,21.5,rented,walk,mixed,6,6,0,14.1,2,28,9185
16582,23.7,pg,walk,home,0,24,4,19.9,3,30,10008
5406,13.0,home,walk,home,1,7,4,9.2,1,17,4284
5682,27.0,pg,bicycle,home,3,3,1,7.2,4,18,5866
7445,2.0,pg,bicycle,mess,12,18,6,13.6,4,17,11757
24564,20.7,hostel,walk,mixed,10,6,4,15.5,1,30,15007
12443,10.9,rented,bicycle,mess,1,9,6,1.9,2,25,7908
16834,0.4,hostel,own_vehicle,cafe,12,6,5,17.9,1,8,14726
11359,22.5,home,walk,mess,11,39,3,18.2,3,1,12800
21081,25.3,rented,own_vehicle,cafe,4,17,4,17.6,1,26,14813
16236,0.5,rented,walk,mixed,2,29,2,7.5,4,19,10500
21268,6.8,rented,walk,mixed,4,9,4,19.7,1,9,12507
7688,20.0,hostel,public,cafe,7,28,3,4.4,2,21,10044
23548,16.1,home,own_vehicle,mixed,9,5,4,16.3,2,1,14713
6136,11.8,rented,own_vehicle,home,8,40,3,3.3,3,21,11284
15298,26.7,rented,walk,home,12,24,1,12.6,4,30,14478
15716,2.7,home,own_vehicle,home,12,34,3,9.3,2,9,13960
22554,15.8,rented,own_vehicle,mixed,7,2,0,8.5,4,5,13891
19306,22.4,rented,walk,home,1,23,6,18.8,2,6,11484
5842,21.6,pg,public,home,4,11,1,7.5,3,26,6948
15788,25.0,hostel,public,cafe,9,24,0,9.6,1,11,12765
4853,10.3,pg,walk,cafe,11,14,2,4.8,1,6,9724
6900,15.5,rented,own_vehicle,mess,5,39,6,12.8,3,21,11550
7895,7.4,pg,walk,mess,9,5,1,18.5,3,29,9644
11458,26.7,pg,walk,cafe,11,4,2,17.4,4,16,12631
10289,8.1,pg,own_vehicle,mixed,9,34,1,14.1,3,1,12720
7868,3.1,hostel,own_vehicle,home,3,5,1,10.3,1,16,6459
6573,19.7,hostel,own_vehicle,home,4,10,3,7.5,4,16,7516
23203,22.7,home,bicycle,cafe,5,32,3,9.6,3,24,13757
14364,26.0,home,bicycle,cafe,8,33,4,3.7,4,26,12523
23528,4.6,rented,public,home,2,40,2,4.8,1,2,12319
18267,29.1,pg,walk,cafe,0,15,2,7.4,2,17,9727
20277,5.8,home,bicycle,mess,4,28,3,10.0,4,29,11323
15414,21.3,pg,own_vehicle,cafe,5,32,3,2.5,2,1,12457
23505,14.3,pg,walk,home,11,24,4,7.8,2,3,15122
15170,23.4,pg,own_vehicle,home,1,2,3,17.0,1,8,9084
11628,6.8,hostel,walk,mixed,1,17,2,7.8,4,29,7359
13023,10.7,home,public,cafe,3,13,0,12.3,4,3,8629
7013,20.6,rented,bicycle,home,3,17,6,12.0,4,5,8288
23388,13.1,home,walk,mess,0,2,5,4.9,3,7,8754
12649,9.2,home,public,cafe,8,26,5,2.3,1,26,11333
18602,15.4,hostel,bicycle,mess,5,36,4,3.9,3,6,11565
17953,13.2,pg,bicycle,mixed,4,37,6,1.9,2,6,11903
6851,5.0,pg,bicycle,cafe,4,35,0,18.7,4,0,9315
12497,13.6,hostel,public,home,12,25,4,9.8,4,15,12800
19265,7.8,home,walk,home,6,24,3,17.3,3,12,11616
3410,0.3,home,own_vehicle,home,2,35,6,3.9,2,25,6562
24135,16.3,hostel,bicycle,mixed,8,10,3,11.6,3,24,13943
17429,4.2,rented,bicycle,home,3,0,2,14.7,3,20,9622
22209,29.9,home,bicycle,mess,6,25,5,19.4,1,28,13707
11951,16.4,pg,walk,home,3,16,5,18.4,2,10,9078
20073,24.4,rented,walk,mess,8,19,6,16.2,3,3,14560
8046,29.0,pg,walk,mess,6,15,3,11.6,1,15,8915
3621,9.3,pg,own_vehicle,cafe,10,33,0,2.6,4,23,11076
14077,17.5,rented,public,cafe,2,4,4,5.7,2,29,9732
6421,6.4,home,bicycle,mixed,5,36,3,4.4,4,14,8136
17013,15.7,home,own_vehicle,cafe,9,13,2,16.0,4,2,13606
9836,25.0,rented,walk,mixed,4,38,0,12.1,2,24,10495
21199,0.9,rented,bicycle,mixed,12,31,6,3.5,2,19,16387
22887,0.6,home,own_vehicle,mess,5,1,0,2.8,1,7,10411
22981,3.4,rented,walk,cafe,4,11,5,4.8,3,15,12801
23266,4.9,hostel,public,mess,1,0,6,14.8,4,3,10325
15598,23.4,rented,own_vehicle,mess,4,40,6,13.5,1,10,13530
18768,6.9,hostel,own_vehicle,mixed,9,36,3,9.8,2,12,14707
17814,5.6,hostel,own_vehicle,mess,0,11,6,4.7,2,13,8962
13012,6.9,pg,walk,cafe,8,24,4,11.8,2,28,12334
11747,27.4,home,walk,cafe,5,28,4,4.7,4,14,10140
3233,3.7,rented,public,mess,7,31,1,12.9,2,23,9195
16556,0.3,home,public,mixed,8,35,5,11.2,4,24,13177
5059,1.2,rented,own_vehicle,home,5,32,3,19.7,4,27,10327
22371,8.9,pg,bicycle,mixed,4,17,3,2.0,4,6,11713
7927,14.8,home,own_vehicle,cafe,9,25,6,17.6,3,23,12533
13970,15.6,home,own_vehicle,cafe,9,40,2,19.5,1,11,14313
14586,25.3,pg,public,mixed,4,20,5,1.7,2,8,10432
3770,23.3,pg,own_vehicle,mixed,2,38,5,1.1,3,21,8425
20177,18.4,rented,bicycle,cafe,5,1,1,9.4,3,8,11955
21152,26.0,hostel,own_vehicle,mess,5,14,4,5.1,3,29,12639
16202,17.5,pg,walk,home,6,38,3,6.8,1,22,11748
12066,24.4,hostel,own_vehicle,home,7,13,0,19.4,3,2,10713
14526,0.2,home,bicycle,home,12,16,6,1.6,1,1,11312
7625,12.3,pg,own_vehicle,mixed,3,12,2,18.6,4,8,8956
24224,12.9,home,own_vehicle,mess,3,13,6,17.3,2,28,13044
18915,6.1,home,public,mess,5,38,1,15.9,3,26,12184
5287,1.8,hostel,walk,home,10,31,3,1.9,1,21,8796
22540,10.0,home,public,cafe,9,29,3,11.7,4,6,15094
19985,6.1,pg,walk,mixed,1,16,2,5.1,3,14,9675
24472,11.3,home,bicycle,cafe,0,22,5,15.4,2,13,11664
4038,5.7,home,walk,mixed,8,30,2,9.2,4,1,8344
18757,2.7,hostel,bicycle,home,3,25,0,17.4,1,4,9818
9147,14.9,rented,public,cafe,10,6,5,15.0,2,29,12537
11141,15.0,home,walk,cafe,11,32,6,19.6,4,18,13778
5167,22.8,home,public,mess,0,27,2,1.8,1,30,5046
17911,15.9,rented,own_vehicle,cafe,8,12,6,1.2,3,16,14348
14510,14.0,home,public,cafe,11,0,6,6.5,3,19,12311
7236,14.5,hostel,walk,home,1,28,4,17.5,2,25,7015
24732,23.6,rented,bicycle,mess,6,31,5,10.9,3,30,15560
11555,29.8,hostel,public,home,0,12,1,19.5,1,14,7095
23523,26.6,home,walk,cafe,2,27,4,12.9,1,3,12260
14849,4.9,hostel,bicycle,mixed,6,12,1,1.4,2,29,9359
11057,10.9,home,public,cafe,0,15,0,9.4,1,25,6730
14574,8.4,hostel,bicycle,mixed,3,10,0,3.2,3,6,7785
6061,16.8,rented,walk,mess,4,8,1,2.5,2,22,6691
4277,22.8,home,bicycle,mess,4,33,6,3.4,1,18,7061
10782,27.3,hostel,public,cafe,8,18,5,9.5,3,14,11574
18906,18.1,pg,bicycle,cafe,11,21,5,13.9,2,16,15534
6439,11.4,hostel,bicycle,mixed,2,12,6,10.8,2,13,6614
11994,25.6,rented,walk,cafe,2,23,2,13.3,4,24,10389
20297,23.5,hostel,public,cafe,9,2,1,2.0,1,18,12492
16868,21.9,rented,public,cafe,11,32,3,8.4,3,0,15716
12639,15.5,rented,walk,cafe,11,1,4,11.9,3,9,12832
16343,21.4,hostel,bicycle,cafe,0,28,6,8.8,3,11,9977
14544,18.1,pg,public,cafe,8,32,0,17.3,2,21,13519
7998,13.5,rented,public,mixed,12,28,5,10.4,4,8,13450
15193,17.3,pg,public,cafe,11,7,1,5.1,4,4,12854
12452,22.2,pg,own_vehicle,mixed,9,2,0,10.4,3,27,11796
13844,26.8,rented,public,mixed,7,16,5,17.1,1,13,12865
16971,4.2,rented,own_vehicle,mixed,1,9,2,7.9,2,10,10056
3978,27.9,home,own_vehicle,mixed,4,39,5,16.0,4,9,9659
7060,23.5,pg,own_vehicle,home,10,30,3,7.8,1,30,11774
12274,24.5,hostel,bicycle,cafe,1,31,5,16.6,1,10,9690
12270,28.8,rented,bicycle,cafe,5,22,4,19.3,3,29,12470
17258,24.1,hostel,own_vehicle,home,3,23,6,19.4,4,22,12201
16586,12.6,hostel,public,mess,4,37,0,1.6,4,24,10433
4665,9.0,hostel,own_vehicle,mess,5,21,5,10.0,3,24,8447
8199,3.0,home,bicycle,home,6,35,3,17.9,2,27,9218
5246,20.1,home,walk,cafe,10,1,0,1.6,3,25,8045
21083,6.1,hostel,walk,mess,5,13,1,1.8,4,9,10283
4588,1.2,pg,bicycle,home,9,27,1,10.5,1,5,8630
3079,20.0,pg,own_vehicle,home,10,4,4,11.1,2,16,9439
12737,8.6,home,walk,mixed,12,28,3,8.7,3,28,12753
7427,22.2,pg,public,mess,2,18,1,15.1,4,13,7621
12571,14.5,pg,own_vehicle,cafe,4,1,2,9.8,2,24,10018
8454,22.9,home,own_vehicle,home,7,38,6,13.4,1,21,11244
21011,14.3,rented,public,home,4,24,4,9.5,1,9,12472
11429,11.6,pg,public,home,1,20,2,16.4,4,9,8159
24416,4.5,rented,walk,home,10,24,6,16.1,1,27,16334
21203,28.2,home,public,mixed,6,26,5,19.9,1,30,14150
6989,19.9,pg,bicycle,home,3,40,5,3.6,4,17,8414
19077,4.3,hostel,bicycle,mixed,3,14,3,14.4,3,1,10297
15674,20.3,hostel,bicycle,mixed,7,19,5,17.8,3,15,12331
19431,7.5,rented,public,cafe,9,24,5,16.2,3,21,15899
17724,19.9,rented,own_vehicle,mixed,8,0,0,17.8,3,2,13445
7317,27.5,home,own_vehicle,cafe,10,16,4,6.0,4,29,11660
10346,5.1,hostel,public,mixed,1,16,3,7.7,3,25,7243
11296,5.5,hostel,public,home,1,32,3,9.4,4,22,7967
6268,26.0,pg,walk,home,5,5,5,11.9,3,21,7713
24541,0.8,rented,own_vehicle,cafe,10,6,1,5.3,3,1,15781
20806,2.8,rented,bicycle,home,2,36,4,17.5,4,28,12753
16871,12.4,pg,bicycle,mixed,10,37,5,14.6,3,4,14892
9789,6.3,hostel,walk,mixed,0,32,4,19.4,4,1,7971
4250,11.0,pg,walk,cafe,5,29,6,13.4,3,18,9344
16317,11.0,hostel,public,home,7,1,5,4.4,4,3,10021
6704,24.1,pg,public,home,0,19,6,1.1,4,15,6227
15002,3.9,hostel,own_vehicle,mess,0,38,6,3.9,2,3,9448
16154,16.6,home,public,cafe,12,12,6,9.7,3,14,14066
10838,29.0,pg,walk,cafe,3,5,4,3.4,3,7,8333
5850,5.6,home,own_vehicle,cafe,6,2,1,5.2,4,2,7519
16560,29.0,rented,walk,mixed,12,9,2,9.6,3,10,14263
7908,12.7,pg,walk,home,6,40,3,15.2,2,14,9995
13291,3.6,hostel,public,mixed,8,31,0,9.1,1,10,11114
18150,28.7,hostel,bicycle,mess,11,33,0,17.1,4,27,14765
22622,6.2,pg,bicycle,cafe,12,12,4,16.3,2,0,16069
23632,26.0,rented,public,cafe,1,26,2,10.0,1,28,13295
17495,17.5,pg,bicycle,mess,11,33,1,1.6,3,5,13567
15974,20.6,home,public,cafe,11,7,4,1.5,1,9,12331
5255,25.7,hostel,public,cafe,8,32,0,15.8,1,1,10153
22883,6.8,rented,own_vehicle,cafe,11,15,1,19.6,2,24,17523
10802,0.4,home,public,cafe,3,29,5,17.5,1,18,9624
20703,27.0,hostel,own_vehicle,cafe,3,28,3,1.6,2,3,12466
18152,0.5,rented,own_vehicle,mess,1,11,2,14.4,2,17,10562
10339,25.9,home,walk,mixed,10,34,2,8.2,1,14,11430
15405,18.2,rented,walk,cafe,9,6,3,19.1,2,30,13613
21441,7.3,hostel,walk,cafe,11,23,6,12.2,4,19,15787
20963,5.8,hostel,own_vehicle,home,6,18,5,10.5,3,23,12997
12829,1.5,rented,public,cafe,2,21,4,4.9,3,14,9821
3703,20.0,home,public,mess,9,16,3,4.4,1,15,7886
20628,26.4,rented,own_vehicle,home,10,11,3,3.1,2,13,14708
3854,22.9,home,walk,mess,8,27,4,17.4,1,23,8957
6851,1.0,pg,own_vehicle,mess,9,4,4,6.3,1,26,9581
21210,2.2,home,walk,mess,3,8,3,14.1,2,16,9858
3790,10.5,home,own_vehicle,mixed,7,3,0,6.3,4,4,7084
15638,15.3,hostel,walk,cafe,6,38,3,6.8,1,30,12138
19084,13.6,rented,public,mixed,11,36,5,3.1,2,4,15852
4209,10.8,hostel,bicycle,cafe,6,15,6,18.6,4,25,9076
12250,22.0,pg,public,mess,0,31,2,3.0,4,23,8279
11705,26.4,home,own_vehicle,home,5,34,0,11.5,1,15,10130
19273,8.0,home,public,mixed,7,38,1,8.1,3,20,12943
21024,9.3,pg,public,mixed,9,37,4,9.9,1,5,15210
14490,4.5,hostel,walk,home,0,24,2,9.1,1,4,6993
15501,24.3,hostel,walk,mixed,9,36,1,5.0,2,21,12627
4231,6.5,hostel,bicycle,mixed,8,13,0,7.1,4,16,7587
7345,15.6,home,public,home,3,21,6,7.3,4,22,7315
8625,1.8,rented,own_vehicle,cafe,7,32,0,3.2,2,12,11276
22362,25.7,pg,public,cafe,1,28,1,11.8,2,25,12529
7179,4.3,pg,walk,mixed,10,29,4,9.2,1,25,11055
11005,17.1,rented,own_vehicle,cafe,12,3,2,7.2,4,22,13636
24632,14.9,home,walk,mixed,4,13,0,18.4,3,6,12013
12889,19.3,pg,public,home,8,4,0,14.1,4,11,10384
4037,25.7,pg,own_vehicle,home,0,39,2,10.8,2,12,7209
22383,21.1,rented,own_vehicle,cafe,6,11,4,5.9,2,18,14794
6290,12.3,home,own_vehicle,mess,12,33,4,7.0,1,12,11627
21763,22.8,pg,public,cafe,12,6,0,15.9,1,0,15456
12825,4.5,home,own_vehicle,cafe,9,12,2,6.3,2,3,11304
3045,3.4,hostel,own_vehicle,mess,3,9,6,17.1,2,11,6747
17689,29.1,rented,bicycle,cafe,12,32,5,2.5,1,10,16073
19367,1.3,pg,public,mixed,5,25,0,13.2,4,9,12212
8287,11.7,rented,public,cafe,4,26,1,1.1,2,30,9313
7044,24.9,rented,public,mixed,9,10,1,13.6,3,0,10655
19062,25.1,hostel,own_vehicle,home,10,18,1,6.2,4,29,13879
5033,27.6,rented,public,mixed,10,3,5,13.6,4,1,10848
11186,27.8,hostel,walk,mixed,9,22,0,8.4,3,4,10703
5443,7.9,hostel,bicycle,mess,2,10,2,13.0,4,10,5502
16086,2.2,hostel,public,mixed,4,5,4,14.9,3,8,9867
6992,5.9,pg,own_vehicle,mixed,5,0,1,10.8,1,10,7902
17126,21.0,rented,walk,mixed,10,39,0,13.7,4,17,15228
8584,17.1,rented,bicycle,cafe,9,11,1,2.6,1,20,10412
6363,19.6,pg,public,mess,4,7,2,1.1,1,6,6335
19817,28.9,home,bicycle,mess,4,10,3,7.1,1,28,10233
6955,24.9,hostel,walk,mixed,4,2,1,2.0,3,22,6175
13067,13.2,home,own_vehicle,cafe,9,19,4,2.4,2,14,12095
9115,28.2,hostel,bicycle,mixed,7,20,4,19.1,4,9,10689
11949,20.9,hostel,public,home,12,9,5,3.2,1,28,11504
6116,3.1,hostel,public,home,3,6,2,8.7,2,28,5578
10727,8.8,rented,walk,home,2,16,3,4.3,4,15,7700
5676,19.0,pg,walk,home,5,15,6,19.4,3,5,8401
10921,16.2,home,walk,mixed,7,24,0,6.9,2,19,9351
9484,19.6,home,own_vehicle,mixed,7,19,0,19.5,4,15,10788
7393,2.4,home,public,home,12,18,6,14.1,1,7,10666
10165,21.0,rented,walk,mess,11,38,5,17.4,2,9,13939
18137,24.2,pg,public,cafe,2,27,2,6.5,1,13,11224
24837,29.7,pg,bicycle,mixed,6,14,4,11.5,2,7,14154
21204,19.8,pg,bicycle,mixed,10,12,5,12.9,4,17,15024
24329,12.9,hostel,own_vehicle,mess,4,11,5,17.7,3,28,13641
17962,23.2,pg,walk,cafe,9,15,0,16.6,4,21,13866
21959,17.9,hostel,bicycle,cafe,3,19,5,9.9,1,11,11993
3224,24.5,hostel,own_vehicle,mixed,5,0,5,11.6,3,18,7647
12258,19.8,home,bicycle,cafe,7,24,4,8.9,4,4,10971
5316,7.3,hostel,public,cafe,1,39,6,16.6,3,23,8549
14763,8.5,pg,bicycle,cafe,9,21,2,2.9,2,22,12227
4132,22.3,hostel,public,cafe,1,37,3,5.0,3,3,6989
6260,1.0,home,own_vehicle,cafe,5,6,5,5.4,4,7,7966
16169,22.7,hostel,public,mess,4,4,3,5.5,2,4,8989
10774,8.0,home,own_vehicle,mixed,0,12,6,13.9,2,20,7908
20858,3.5,hostel,own_vehicle,mess,12,33,6,12.8,2,11,16545
13066,20.3,rented,bicycle,mess,1,10,3,15.2,4,7,8793
19319,26.8,pg,walk,mess,4,38,6,19.1,2,3,13324
3529,29.9,home,bicycle,home,0,27,5,15.6,3,21,5684
3863,1.0,hostel,walk,home,11,26,2,11.4,3,22,9223
6036,20.4,hostel,bicycle,mess,8,9,2,2.4,3,0,7477
20824,2.8,hostel,bicycle,cafe,6,4,3,13.1,4,17,12057
17601,19.3,pg,bicycle,mess,4,36,4,11.9,1,6,11814
24782,4.0,hostel,public,home,10,19,5,10.4,2,23,14955
9715,9.3,pg,walk,mess,6,23,0,17.5,1,9,9298
15946,0.3,hostel,public,mess,3,7,1,7.4,3,30,8430
17916,17.2,pg,walk,mixed,12,9,5,13.9,2,19,14563
14709,12.8,home,bicycle,mess,7,24,6,15.8,4,22,11689
21144,27.2,home,own_vehicle,mixed,7,28,2,17.4,2,16,14684
18741,14.0,hostel,bicycle,home,9,34,0,11.1,2,19,12918
17957,19.4,pg,walk,cafe,8,30,1,1.7,3,3,13006
22232,7.7,rented,own_vehicle,mess,10,29,6,14.8,3,3,17142
20647,16.8,hostel,own_vehicle,mixed,12,19,5,13.9,2,20,16431
23764,23.9,rented,own_vehicle,cafe,8,21,4,4.7,1,24,16532
20672,19.2,pg,own_vehicle,home,0,23,2,16.7,2,24,11389
10718,17.6,home,walk,cafe,4,1,3,5.3,3,27,7698
16778,26.9,hostel,bicycle,mess,11,29,5,2.4,3,6,13480
18028,16.9,rented,bicycle,mess,10,22,2,14.0,3,23,14428
14028,22.7,rented,public,cafe,12,2,3,15.4,4,14,14442
18334,21.0,pg,bicycle,mess,12,2,5,1.7,2,21,13263
24826,0.5,rented,walk,cafe,7,4,0,15.9,3,12,14147
6461,20.7,rented,own_vehicle,mess,4,6,0,19.1,3,17,8847
17009,12.4,hostel,own_vehicle,cafe,4,9,3,3.4,3,9,10770
19304,2.0,rented,own_vehicle,mixed,1,7,6,1.3,1,16,10645
18177,14.1,hostel,bicycle,home,2,20,3,15.8,3,21,9906
12625,6.9,hostel,own_vehicle,home,2,19,6,8.1,4,24,9141
20370,17.1,home,public,mess,12,13,5,15.7,3,25,14932
10457,15.5,hostel,own_vehicle,mixed,9,38,5,10.5,2,8,12959
16236,25.3,pg,public,mixed,0,18,6,11.0,1,29,10039
9279,2.0,home,public,home,2,15,0,16.5,3,22,6503
15417,24.5,hostel,walk,home,7,23,4,2.5,4,1,10643
3706,7.5,pg,own_vehicle,cafe,3,9,2,17.9,4,9,7953
3928,29.2,rented,bicycle,mixed,2,20,0,17.6,2,6,7331
7045,2.4,rented,public,mess,10,4,0,12.2,1,20,9695
7505,1.0,hostel,own_vehicle,mess,3,25,5,12.1,1,25,8421
4082,10.9,pg,bicycle,mess,10,19,2,4.1,4,25,9117
17343,19.7,pg,public,home,8,16,5,3.6,4,3,12190
7053,25.0,hostel,public,cafe,4,9,3,16.1,1,17,8329
12018,25.6,rented,public,home,7,20,4,19.5,4,16,12276
7169,21.7,rented,walk,mess,4,39,4,16.5,3,30,10372
4028,5.7,pg,bicycle,home,5,35,2,12.3,3,16,7907
4833,20.9,rented,bicycle,mess,5,1,6,10.4,1,27,7749
19288,21.5,hostel,own_vehicle,home,5,16,6,16.0,3,29,12930
7309,10.9,rented,own_vehicle,mixed,7,30,2,6.4,3,18,11258
15796,8.1,pg,walk,cafe,6,18,6,2.0,4,0,11427
15665,17.1,pg,own_vehicle,cafe,8,27,1,19.2,4,11,14575
14960,24.1,home,own_vehicle,home,12,35,2,18.2,3,20,14962
15446,0.8,hostel,bicycle,mess,0,16,0,9.9,3,8,7032
14607,22.0,home,walk,mess,12,27,0,11.9,2,4,12556
23717,22.3,home,walk,mixed,9,9,3,19.1,3,21,14447
6412,21.3,rented,bicycle,mess,10,25,6,2.1,2,11,10954
4924,19.5,pg,public,home,10,40,4,10.7,3,30,11445
11763,28.1,home,public,home,10,15,3,2.7,4,18,10656
11670,17.2,rented,public,cafe,9,22,5,12.8,4,23,13712
19615,26.3,pg,own_vehicle,home,11,6,3,14.5,3,21,14979
24585,24.1,home,walk,home,2,9,5,6.3,1,5,10227
9988,18.1,pg,own_vehicle,home,7,24,0,9.8,3,22,10685
3996,23.0,rented,walk,cafe,11,24,2,13.6,1,2,11414
8353,16.7,pg,walk,mess,0,22,0,18.8,2,17,6779
22762,5.0,home,public,cafe,9,22,1,16.1,2,14,14596
16762,14.8,rented,bicycle,home,9,13,2,14.3,2,29,12894
10511,24.6,home,bicycle,home,11,28,4,19.3,4,24,12435
21955,5.8,rented,walk,mess,0,8,3,1.0,4,24,9601
8411,2.2,pg,public,mixed,9,24,6,18.6,3,6,11870
19276,2.2,rented,own_vehicle,home,1,1,2,4.4,2,2,9284
21222,13.7,hostel,public,mess,7,39,1,17.0,4,14,14193
10462,3.3,pg,own_vehicle,home,4,5,5,6.9,3,1,8438
8239,20.6,home,public,mess,8,9,3,11.3,1,0,8654
22906,2.0,pg,bicycle,mess,8,40,3,2.6,2,30,14424
6972,15.8,rented,public,home,3,38,5,14.3,4,24,9840
4238,4.1,pg,walk,cafe,12,39,6,18.0,4,30,13226
14494,3.6,rented,own_vehicle,mess,3,10,1,1.3,1,25,9366
17219,25.9,rented,walk,mixed,5,0,1,19.1,3,3,11366
10242,28.0,hostel,own_vehicle,mixed,7,22,4,14.3,4,10,11776
14163,20.5,rented,walk,cafe,9,6,2,7.4,3,19,12338
17343,5.4,pg,own_vehicle,mixed,9,18,5,8.5,4,5,14073
19439,13.0,rented,walk,mess,4,8,0,6.9,2,20,10488
21135,8.3,rented,walk,cafe,6,9,0,10.3,4,8,12802
24705,6.0,rented,bicycle,cafe,1,27,6,17.7,4,14,14126
11402,29.1,home,own_vehicle,cafe,8,20,3,6.1,1,30,11828
5819,1.8,home,own_vehicle,home,6,18,0,10.6,2,20,7570
21974,13.6,rented,bicycle,mixed,7,3,0,19.4,3,18,13562
9971,26.4,hostel,own_vehicle,cafe,5,38,4,20.0,3,7,12367
17370,16.5,rented,own_vehicle,mess,4,2,3,12.9,2,12,11438
14290,2.2,home,public,mixed,12,37,1,19.7,2,24,14212
4644,25.0,pg,bicycle,mixed,3,21,6,10.4,2,11,7775
15759,26.8,pg,walk,home,3,0,0,11.5,3,14,8462
24618,15.3,rented,walk,cafe,3,9,5,6.8,3,24,13235
15725,11.5,hostel,walk,cafe,7,34,1,8.7,1,22,12032
9735,1.1,rented,walk,home,10,25,2,13.4,2,18,11442
19894,9.8,rented,own_vehicle,mixed,0,31,6,1.8,1,0,11723
19342,8.3,home,walk,cafe,12,15,1,17.6,1,1,14102
12102,22.1,hostel,own_vehicle,cafe,4,12,3,11.6,1,21,10296
23870,24.8,home,bicycle,mixed,6,11,6,2.5,3,28,12840
18663,21.3,rented,walk,cafe,4,23,6,10.5,4,3,13119
20154,4.6,home,public,mess,4,10,3,10.6,2,20,10295
5081,7.7,home,bicycle,mixed,3,16,5,11.9,1,20,6441
8276,4.3,pg,bicycle,mess,5,36,6,1.5,4,22,9328
7027,6.5,pg,walk,cafe,11,17,4,5.9,3,13,11033
17856,27.7,home,walk,cafe,10,17,0,14.9,4,20,13557
15447,11.8,rented,public,mixed,8,37,6,5.4,1,28,14083
6235,12.2,rented,public,mixed,10,25,3,18.5,4,24,12385
16090,28.0,home,own_vehicle,mixed,6,16,3,19.5,1,17,12411
14560,3.9,rented,bicycle,mixed,4,21,2,18.6,1,15,11012
14919,2.0,home,bicycle,mixed,2,29,2,6.7,3,4,8580
8459,0.3,hostel,public,mess,6,38,1,12.3,4,25,9662
10607,19.4,home,public,mess,0,24,6,10.1,3,13,7430
17148,6.2,hostel,bicycle,home,12,5,2,5.7,2,2,11674
20825,20.9,pg,bicycle,mess,1,6,0,16.2,3,21,9934
3702,12.1,rented,public,cafe,8,31,2,8.1,3,11,10471
8029,17.2,hostel,public,mess,4,12,3,12.6,3,11,7685
17903,21.3,pg,public,mess,7,36,4,4.8,4,22,13452
5916,19.8,rented,public,mixed,6,39,3,19.5,2,21,11405
9662,24.3,rented,own_vehicle,cafe,1,29,5,11.1,2,10,10590
15683,27.1,hostel,walk,mixed,2,16,6,9.1,3,20,9756
18418,12.7,pg,bicycle,mixed,12,34,2,3.6,3,26,15103
6831,14.7,home,bicycle,mixed,7,36,5,16.9,1,2,9989
3128,4.1,home,walk,mess,10,39,2,17.3,2,26,9679
3295,5.8,home,bicycle,mess,2,7,6,17.3,3,20,5292
5465,17.2,rented,public,mixed,2,19,6,19.7,3,13,8869
8992,4.7,hostel,own_vehicle,cafe,6,26,1,13.0,2,19,10533
9951,29.6,rented,walk,home,4,12,5,3.5,2,10,8545
10883,20.3,hostel,public,mess,3,3,5,10.4,3,30,7996
22506,22.8,rented,walk,cafe,2,3,1,17.8,3,6,12031
14354,1.7,rented,public,mess,12,38,1,15.0,2,30,14977
