monthly_allowance,distance_from_campus,accommodation_type,transport_type,meal_habits,outings_per_month,gaming_hours,club_events,mobile_data_usage,year_of_study,printing_frequency,predicted_spending
18929,19.7,home,own_vehicle,mess,4,27,2,15.1,1,19,10888
17754,15.2,home,public,cafe,1,11,3,11.1,4,27,9502
5621,4.7,rented,public,home,8,39,5,17.6,4,1,8614
18229,8.6,hostel,own_vehicle,mixed,5,3,4,14.0,3,13,10802
14057,20.3,hostel,public,home,4,22,3,1.3,3,9,8275
23839,1.3,hostel,public,mess,8,25,1,4.3,1,4,12033
7739,19.1,home,public,cafe,7,39,1,18.5,4,1,8488
5507,9.9,hostel,bicycle,mess,6,32,5,2.5,3,13,6348
16131,0.9,rented,walk,mixed,1,12,4,6.0,3,19,9002
19844,16.3,pg,walk,cafe,9,30,1,15.5,4,8,12931
9085,8.5,hostel,own_vehicle,home,10,18,2,1.1,2,0,8170
16576,19.8,rented,public,mixed,9,40,2,2.8,2,0,11988
13636,6.8,rented,own_vehicle,mixed,10,38,2,11.3,4,29,12581
21273,0.6,rented,public,cafe,7,9,3,17.2,4,6,13032
20440,21.0,home,public,mixed,0,36,0,13.0,3,2,9991
9801,22.5,rented,public,cafe,12,20,3,13.8,1,4,10862
23475,17.6,rented,own_vehicle,mixed,12,1,6,19.5,4,7,15784
15297,27.7,pg,own_vehicle,mess,1,25,1,5.0,1,18,9211
12481,5.5,pg,own_vehicle,mixed,5,13,3,18.1,3,10,9682
14900,19.0,rented,own_vehicle,home,6,31,6,9.8,4,5,11490
8820,12.1,hostel,public,mixed,10,11,5,18.2,4,18,9240
24400,12.7,home,own_vehicle,home,10,1,4,5.3,1,19,12923
21696,22.0,hostel,public,home,2,36,5,10.0,1,30,11232
15133,0.9,home,bicycle,home,7,23,5,17.6,2,15,9397
9546,9.8,rented,walk,mess,3,36,3,9.7,4,7,8020
8795,29.2,hostel,public,home,3,29,5,19.3,1,23,7590
4059,20.5,home,own_vehicle,mixed,1,26,2,17.8,1,22,5731
22889,19.5,hostel,own_vehicle,mixed,11,3,2,16.4,1,11,13732
16088,21.6,home,own_vehicle,mess,1,9,6,6.0,1,23,8743
8536,11.1,rented,bicycle,home,12,30,1,6.0,3,20,9518
5427,13.9,home,bicycle,cafe,5,18,5,9.4,4,22,6539
11451,17.1,hostel,bicycle,home,8,18,0,5.2,3,18,8087
14885,21.5,rented,bicycle,cafe,7,28,5,6.6,2,4,11112
22904,8.9,home,public,home,0,13,4,6.8,1,8,9441
14932,21.7,home,own_vehicle,home,5,9,4,17.2,3,16,9657
15267,11.5,home,bicycle,mixed,2,30,3,1.3,1,10,7912
10367,9.4,pg,bicycle,cafe,9,7,5,4.7,4,14,9161
21658,27.4,hostel,bicycle,home,5,2,3,12.9,3,16,10861
5201,8.3,hostel,walk,mixed,9,33,1,5.6,2,22,7016
24325,25.8,pg,own_vehicle,home,0,38,2,11.5,1,23,12417
9226,22.1,hostel,bicycle,cafe,0,13,1,5.6,4,14,6100
6220,16.2,hostel,public,mess,3,30,0,9.4,4,6,5991
6272,16.4,pg,own_vehicle,cafe,9,0,4,9.2,1,23,8521
17504,23.4,pg,own_vehicle,mess,4,26,4,6.1,2,10,10947
19622,14.6,rented,public,cafe,8,15,2,6.2,3,20,12722
17419,3.5,pg,own_vehicle,mess,5,32,3,10.4,2,2,10973
17156,20.3,hostel,own_vehicle,cafe,10,34,6,4.5,1,24,12822
10595,6.6,rented,public,mixed,1,19,4,5.0,2,10,7571
8124,5.9,home,bicycle,home,9,10,2,19.2,4,20,7502
22504,23.7,rented,bicycle,cafe,7,19,2,3.8,3,23,13341
14597,24.9,rented,own_vehicle,cafe,6,36,3,15.5,1,24,12259
16240,1.8,home,public,home,7,17,0,16.6,2,6,9266
24694,21.6,rented,public,mess,5,27,6,8.3,2,25,13895
10044,18.6,home,public,mess,1,15,1,7.2,4,30,6396
22429,14.2,hostel,own_vehicle,mixed,3,17,4,12.1,1,3,11679
4838,19.3,rented,public,mixed,4,7,3,3.6,1,10,6148
16558,24.8,pg,public,home,8,5,3,5.7,3,17,10467
20400,24.6,hostel,bicycle,mess,12,20,6,7.9,4,23,13165
10038,5.7,home,bicycle,mixed,5,21,1,13.9,3,8,7214
22779,22.5,hostel,bicycle,mess,10,26,3,8.5,4,25,13334
4573,25.0,hostel,public,mess,9,27,0,19.2,3,25,7666
20655,14.9,rented,walk,mess,9,5,4,15.8,2,25,12731
19826,25.4,hostel,own_vehicle,home,12,4,6,14.0,3,14,13228
17787,26.7,pg,public,mess,2,36,2,9.6,4,28,10726
3703,12.2,rented,walk,mixed,0,0,1,7.1,2,8,4160
10303,17.6,rented,own_vehicle,home,12,36,2,18.0,2,6,11492
7858,6.3,pg,walk,mess,8,38,6,1.7,2,17,8111
14420,28.6,rented,public,home,10,13,1,6.8,4,8,10956
10634,28.1,pg,public,mess,2,28,0,16.8,4,0,7978
17547,26.1,pg,own_vehicle,mess,7,28,3,4.8,4,18,12037
7084,3.0,pg,walk,home,12,13,0,18.9,3,23,8371
13383,12.6,pg,walk,cafe,7,16,4,3.1,4,0,9508
3237,11.5,home,own_vehicle,mess,5,23,2,16.9,4,30,6427
24364,9.2,hostel,own_vehicle,mixed,0,17,5,13.3,3,1,11756
7611,25.5,pg,walk,home,8,9,1,14.2,1,1,7152
22536,24.1,rented,public,mixed,2,26,1,4.3,2,23,12061
24910,5.6,hostel,bicycle,mess,7,13,2,8.7,3,29,12437
11689,18.7,hostel,walk,cafe,0,30,0,15.0,2,29,7543
16358,1.6,home,bicycle,home,1,0,2,18.0,1,13,7221
5173,3.5,home,own_vehicle,mixed,8,28,1,17.3,1,9,7370
18605,14.2,rented,bicycle,cafe,10,34,2,19.2,1,15,13438
19148,22.5,pg,bicycle,home,8,8,6,18.9,2,21,11834
5693,22.3,home,public,mess,3,14,2,4.5,3,10,5144
18143,20.1,rented,bicycle,cafe,6,23,5,3.8,1,23,11768
15616,19.0,pg,bicycle,mess,2,40,0,16.9,2,5,9339
16001,9.8,home,own_vehicle,cafe,3,40,6,16.5,4,14,11056
10039,13.7,rented,own_vehicle,mess,11,17,5,15.6,3,10,11045
9105,7.8,home,own_vehicle,mess,10,21,6,10.9,1,25,9170
14974,12.9,hostel,bicycle,mess,3,29,6,3.1,3,4,8552
14390,9.3,home,walk,home,6,32,1,3.7,2,24,8445
3547,6.1,rented,bicycle,mess,12,34,2,11.2,2,11,8191
8201,3.2,pg,bicycle,home,8,39,3,17.3,3,1,8360
16135,9.0,home,own_vehicle,mixed,5,8,5,18.8,1,2,9942
11235,21.3,rented,bicycle,mess,0,26,1,3.7,2,24,7363
10945,11.9,pg,own_vehicle,mixed,9,12,1,16.9,1,7,9835
12051,4.4,home,walk,home,3,28,1,13.8,3,0,6914
23865,3.7,rented,walk,mixed,3,28,2,16.6,4,4,12671
5306,26.4,rented,public,mess,6,16,0,12.9,4,18,7535
8519,26.3,home,public,home,8,6,0,20.0,3,7,7455
24787,14.9,home,own_vehicle,mess,10,6,6,15.6,3,28,14355
11246,19.3,rented,own_vehicle,cafe,5,5,0,2.9,4,7,9266
22194,15.0,home,public,mess,12,31,4,12.5,4,19,13851
20005,26.1,home,walk,mess,9,6,4,2.8,2,11,10811
22009,20.2,home,own_vehicle,mess,5,28,6,9.8,1,30,12442
16064,24.4,home,walk,home,9,11,0,13.0,3,3,9566
12577,27.6,hostel,own_vehicle,cafe,5,22,2,19.5,2,8,10028
17614,23.6,rented,own_vehicle,cafe,12,10,1,11.6,3,23,13905
16150,22.6,pg,own_vehicle,mess,5,22,4,11.2,2,10,10861
13021,3.2,hostel,own_vehicle,cafe,9,31,5,4.5,4,6,10840
11673,25.7,home,public,cafe,12,28,2,15.3,2,10,10715
3521,3.5,rented,public,home,6,39,5,2.4,1,2,6446
22594,27.5,home,public,home,11,21,4,7.7,2,29,13202
15623,3.3,rented,walk,cafe,3,28,6,1.8,2,21,10042
11971,1.0,pg,bicycle,home,3,28,5,16.4,2,0,7927
12725,7.5,hostel,own_vehicle,mixed,6,35,4,20.0,2,13,10319
9096,25.5,home,own_vehicle,cafe,11,23,6,16.2,4,11,10678
14944,27.0,pg,public,cafe,1,8,2,17.3,2,25,9359
20638,17.5,hostel,own_vehicle,cafe,1,38,1,14.7,2,14,11632
11818,17.3,hostel,own_vehicle,mixed,7,37,3,2.2,2,0,9507
21348,13.6,hostel,public,mixed,11,9,0,14.0,1,30,12716
12046,17.2,hostel,own_vehicle,mixed,11,8,3,5.1,4,9,10274
20642,21.0,rented,public,home,9,32,3,3.7,3,27,13278
3222,29.1,hostel,public,mess,12,4,4,2.2,4,23,7151
8282,22.0,pg,bicycle,home,0,31,5,3.3,1,3,5810
16223,17.3,home,own_vehicle,mixed,11,30,1,17.1,2,3,12008
13197,10.8,home,public,mixed,1,11,2,8.6,2,11,7051
24208,19.1,rented,own_vehicle,mess,8,16,0,17.7,1,17,14410
4938,20.5,hostel,bicycle,mess,8,0,0,7.2,3,0,5572
21614,17.0,hostel,bicycle,home,10,39,3,4.5,2,11,12462
6177,26.2,pg,public,home,7,11,4,3.8,4,0,6956
23384,1.4,hostel,public,cafe,1,22,5,4.4,2,28,11296
6267,15.0,pg,public,mixed,10,35,6,8.4,4,30,9438
6813,20.1,hostel,public,home,5,9,1,19.2,4,6,6499
16247,1.4,hostel,own_vehicle,mess,8,5,5,13.4,4,24,10958
20903,19.4,rented,public,home,7,12,2,18.9,4,12,12706
17258,11.4,home,walk,mixed,1,20,4,10.2,4,9,8722
19305,29.8,rented,walk,mess,3,5,2,17.9,2,20,10856
13277,22.2,hostel,walk,cafe,6,12,2,19.3,1,26,9369
17214,22.2,pg,public,mess,3,6,3,19.0,2,22,10057
13495,2.4,pg,own_vehicle,home,9,40,4,1.3,4,6,10760
6811,27.7,hostel,bicycle,cafe,2,24,6,5.3,4,1,6487
8109,4.4,pg,public,mixed,10,36,5,17.4,3,6,9712
24408,22.2,rented,own_vehicle,mess,6,26,3,6.3,2,26,14302
18997,7.8,hostel,own_vehicle,mess,11,28,1,13.6,2,2,12518
23892,3.6,pg,own_vehicle,mess,2,34,2,4.2,3,30,12479
16048,8.7,rented,public,cafe,1,7,3,16.6,2,30,9980
5834,16.7,home,bicycle,home,8,2,3,10.1,1,7,5671
4246,25.0,pg,walk,mess,3,27,4,8.0,2,14,5737
22562,23.1,pg,bicycle,cafe,0,36,0,19.0,3,27,12030
11218,27.7,rented,own_vehicle,home,10,3,3,8.2,3,16,10446
5085,6.9,pg,public,mixed,0,28,0,17.0,3,17,5677
8278,4.5,rented,walk,mess,10,4,3,10.8,1,19,8327
8567,21.8,rented,public,mess,2,6,5,5.4,4,0,7034
21438,1.9,home,walk,home,12,40,0,11.7,1,0,12156
24261,24.8,home,own_vehicle,cafe,10,39,3,9.5,2,21,15090
19074,18.5,rented,own_vehicle,mixed,2,29,4,17.7,2,4,12068
12399,19.2,pg,own_vehicle,cafe,2,23,5,1.4,3,4,9067
4394,13.9,pg,own_vehicle,home,10,22,1,18.9,4,28,8603
16688,13.9,home,own_vehicle,mixed,7,23,2,7.2,4,4,10763
20364,6.3,pg,bicycle,home,11,39,2,18.1,4,11,13286
24102,9.3,home,bicycle,mixed,1,34,5,9.6,4,1,11274
9534,6.7,pg,own_vehicle,mixed,2,28,0,14.2,4,18,8204
24856,5.3,pg,own_vehicle,home,2,26,2,9.9,2,24,12459
18947,9.6,hostel,walk,mess,1,1,0,18.5,1,10,8401
5947,9.5,rented,bicycle,home,3,19,6,2.3,3,18,6255
17634,14.4,pg,public,cafe,1,35,1,18.1,2,5,10417
16604,3.7,home,bicycle,mixed,11,17,5,17.1,2,3,11021
24753,28.4,home,walk,mess,2,24,3,8.2,2,24,11380
3653,17.7,rented,own_vehicle,home,7,1,3,19.0,3,28,7631
14133,29.6,rented,walk,home,2,39,2,13.9,2,3,9303
24918,6.1,rented,public,mess,5,38,6,10.4,4,5,14024
14967,25.6,pg,public,mess,7,20,1,2.0,2,22,9947
13047,8.0,home,public,mess,4,29,5,2.5,1,4,7787
23452,0.5,hostel,public,mixed,3,30,3,8.4,3,22,11789
15292,10.2,home,own_vehicle,cafe,2,22,5,6.0,2,15,9340
12228,8.1,home,walk,cafe,8,7,0,16.4,1,7,8352
5438,5.5,hostel,bicycle,home,12,5,6,2.4,1,23,6872
14178,26.1,hostel,bicycle,mixed,10,21,6,13.6,1,1,10550
7545,6.1,hostel,bicycle,mess,11,5,0,9.2,2,6,7125
4638,21.6,home,public,home,7,12,5,19.8,2,15,6456
12439,22.0,hostel,own_vehicle,home,8,0,0,4.3,2,8,8539
7715,26.4,pg,walk,mess,3,11,6,7.1,2,5,6430
15932,19.1,rented,own_vehicle,cafe,3,27,2,16.7,2,16,11513
3228,19.7,rented,public,home,1,3,0,10.4,1,19,4484
17093,2.6,home,walk,mess,5,37,6,18.4,3,22,10373
22841,20.4,hostel,public,cafe,7,22,5,16.4,3,15,13456
12838,22.9,rented,bicycle,home,9,10,0,14.1,4,14,10049
18127,9.9,home,own_vehicle,mixed,7,9,1,15.0,4,13,11128
3802,26.2,rented,own_vehicle,home,6,23,0,9.3,2,4,7079
22429,28.4,pg,walk,mess,6,30,1,6.1,2,0,11950
19296,11.9,rented,public,home,3,31,4,14.8,4,13,11561
8237,14.7,hostel,public,mess,1,20,5,10.1,3,4,6126
10705,15.7,home,bicycle,mixed,7,0,2,13.0,3,20,7754
13178,20.6,home,walk,home,8,18,2,14.8,2,11,8757
21524,29.1,hostel,walk,mixed,5,26,1,5.0,3,22,11462
10649,27.3,rented,own_vehicle,cafe,8,21,4,16.1,2,28,11415
7165,29.0,pg,bicycle,home,7,36,3,17.9,3,16,8384
6132,11.6,pg,public,mess,8,31,3,12.4,3,2,7873
17728,11.8,pg,public,home,5,3,3,5.7,1,10,9454
14670,24.8,home,bicycle,cafe,5,31,2,12.5,2,26,9768
24162,5.8,hostel,public,mess,11,12,4,16.2,3,7,13651
15321,12.8,hostel,public,cafe,3,9,2,1.5,4,2,8556
15079,14.1,pg,own_vehicle,mixed,8,10,4,9.4,3,3,10986
11963,13.8,pg,own_vehicle,cafe,2,37,1,7.1,1,3,8888
4717,26.1,home,public,home,5,24,4,1.5,4,20,5814
13613,12.0,rented,walk,cafe,5,36,6,11.8,1,23,10638
7321,15.0,hostel,bicycle,home,1,33,1,18.9,2,2,5654
14806,29.2,rented,walk,mixed,5,4,3,8.6,1,16,9666
16643,19.3,home,bicycle,mess,3,28,1,3.2,3,7,8545
10840,1.9,hostel,walk,home,7,2,0,5.2,2,30,6907
8001,28.6,pg,public,cafe,6,40,5,8.5,3,15,9217
3770,20.2,home,walk,mess,3,37,0,5.0,4,0,4636
14448,21.1,rented,bicycle,mixed,3,9,4,1.1,3,8,8963
21227,11.4,home,bicycle,home,12,38,2,7.4,3,28,12865
11530,11.9,rented,own_vehicle,mess,7,38,5,13.8,4,6,11016
9056,3.6,home,walk,home,3,36,5,15.2,2,28,6846
22439,24.6,rented,own_vehicle,mess,10,40,1,11.8,3,6,15038
19747,0.9,hostel,bicycle,home,5,13,3,19.0,4,23,10544
13726,13.8,home,bicycle,mixed,7,35,4,6.4,2,2,9198
23197,3.4,hostel,walk,mess,0,17,0,6.8,4,23,9858
21615,28.8,hostel,walk,cafe,3,12,3,15.1,3,2,11168
12174,12.6,hostel,public,mess,1,19,1,6.0,2,3,6683
23863,22.4,hostel,own_vehicle,home,0,7,0,14.8,4,27,11245
21998,20.9,rented,public,mess,11,36,3,2.2,2,6,14055
5135,12.0,home,walk,mess,7,27,6,9.8,2,0,6177
21899,26.9,hostel,public,cafe,11,30,1,16.2,1,21,14051
11911,28.9,pg,bicycle,mixed,12,0,5,1.8,4,17,10230
19008,23.8,hostel,public,cafe,1,38,2,9.7,4,17,10780
8370,11.3,rented,bicycle,cafe,11,40,2,8.7,4,11,10371
18318,29.5,rented,bicycle,mixed,10,34,3,7.8,4,2,13095
22731,7.7,pg,public,cafe,10,29,3,15.3,2,28,14474
4401,10.4,pg,public,home,12,36,1,19.6,2,26,8656
15987,2.6,home,walk,mess,8,6,4,1.1,2,23,8939
10431,20.6,rented,own_vehicle,mess,5,23,4,18.8,4,7,10020
21907,10.7,home,walk,home,10,29,1,16.9,2,22,12358
3019,26.8,hostel,own_vehicle,home,1,19,1,15.4,3,26,5236
9856,16.4,hostel,bicycle,mess,0,1,2,3.3,2,26,5280
5337,2.2,home,walk,mixed,5,25,0,14.3,3,10,5658
15705,11.4,rented,own_vehicle,mixed,10,39,4,1.8,4,1,12732
19383,9.7,hostel,public,mixed,12,24,6,11.2,1,13,12852
22238,18.7,rented,own_vehicle,mess,6,2,3,15.4,1,15,12991
11262,16.4,hostel,bicycle,mess,7,24,5,7.4,4,1,8491
13579,9.4,home,bicycle,mixed,1,0,5,3.4,1,29,6758
19590,13.4,pg,own_vehicle,cafe,11,36,3,16.2,1,8,14255
22190,3.7,home,bicycle,mixed,4,10,0,6.5,3,13,10172
6593,20.7,hostel,bicycle,mixed,7,15,0,8.4,2,24,6781
15344,1.5,pg,bicycle,cafe,10,37,6,10.4,4,25,12190
6804,3.2,pg,bicycle,mess,7,31,2,16.1,4,0,7569
20208,27.0,rented,walk,mixed,7,2,2,9.3,4,2,11897
5135,2.8,rented,own_vehicle,mixed,8,15,1,3.3,2,2,7605
21691,5.8,pg,own_vehicle,cafe,8,16,3,2.3,2,18,13117
16541,3.7,hostel,bicycle,home,2,19,1,15.2,4,0,8305
15185,2.0,hostel,walk,cafe,9,33,0,6.8,2,10,10175
10984,25.8,pg,bicycle,mixed,7,30,1,2.9,4,17,9124
23755,18.9,hostel,bicycle,home,8,9,6,15.4,4,16,12825
5378,17.1,pg,own_vehicle,cafe,3,16,3,2.1,4,1,6774
13501,23.5,hostel,bicycle,cafe,6,28,4,16.9,2,23,10109
7172,14.5,home,bicycle,home,9,33,2,10.4,1,13,7199
22654,1.1,hostel,walk,home,12,2,2,6.3,3,14,12076
24304,24.2,rented,public,cafe,4,30,4,10.3,2,15,13935
14045,2.9,home,public,mess,4,40,2,18.7,3,19,9178
19826,7.0,rented,bicycle,home,5,19,1,16.7,4,8,11321
11647,18.0,pg,bicycle,cafe,3,23,5,11.3,3,6,8669
18161,17.5,pg,walk,cafe,10,15,1,12.4,3,5,11972
24216,24.3,rented,bicycle,mixed,7,17,4,9.7,3,4,13716
11346,18.3,rented,walk,mixed,8,25,0,2.3,3,29,9613
19221,13.8,rented,own_vehicle,home,4,3,3,12.9,4,19,11546
6541,14.4,home,public,mess,2,11,0,7.9,1,1,4556
5302,8.5,rented,bicycle,mess,11,27,1,1.8,1,0,7596
6651,10.3,rented,public,mixed,3,14,1,12.7,3,29,7200
21108,10.7,pg,bicycle,mess,8,37,2,15.5,2,25,12814
15559,6.3,hostel,bicycle,mess,9,39,2,16.4,1,3,10445
11067,25.4,pg,bicycle,mixed,9,10,1,18.4,3,3,9448
3103,7.3,rented,own_vehicle,mixed,7,13,1,2.9,1,13,6747
17553,13.4,home,own_vehicle,mess,8,17,1,17.8,4,13,11369
20168,10.4,hostel,own_vehicle,mixed,7,38,1,8.1,1,19,12316
15375,5.2,home,bicycle,home,5,22,3,6.2,3,28,8647
10565,11.5,home,walk,home,10,4,3,14.5,1,12,7862
21732,10.5,home,walk,mixed,6,28,3,2.7,3,11,11180
10489,8.2,rented,own_vehicle,home,2,14,6,12.1,2,27,8552
4189,29.4,rented,walk,home,1,10,0,12.7,1,8,4785
5597,15.9,rented,own_vehicle,home,4,9,6,9.3,2,7,7108
16417,9.5,hostel,bicycle,mess,9,3,4,13.4,2,9,10007
20954,14.2,home,bicycle,home,0,12,4,14.5,1,24,9172
6326,8.2,pg,walk,mixed,8,23,5,4.4,2,7,7364
3286,9.9,pg,public,mess,8,32,0,8.5,2,1,6417
18370,4.8,pg,bicycle,cafe,9,17,3,5.7,2,22,11683
6600,21.5,pg,walk,mess,6,8,0,6.5,4,21,6590
15943,16.6,home,own_vehicle,cafe,12,38,4,14.6,4,24,13334
11238,15.8,home,bicycle,mixed,2,2,1,2.4,3,26,6236
12779,3.6,home,own_vehicle,mixed,4,23,0,7.0,2,24,8428
3525,6.6,pg,own_vehicle,home,10,19,3,5.6,1,28,7391
10440,27.1,rented,own_vehicle,mixed,7,29,2,17.8,4,4,10814
16624,28.8,pg,bicycle,mess,4,23,0,7.7,4,28,10037
24411,26.2,hostel,public,cafe,8,35,3,1.8,4,2,13832
14550,10.1,rented,bicycle,mess,1,9,5,14.5,3,1,8588
3808,15.4,rented,walk,mixed,6,21,6,12.6,3,19,7319
13700,8.7,hostel,walk,mixed,12,31,3,15.5,1,21,10929
20956,21.9,hostel,bicycle,mixed,5,28,5,14.7,3,4,11763
7659,22.9,pg,walk,mixed,4,25,1,1.8,3,0,6634
7356,6.0,pg,own_vehicle,home,6,35,4,5.8,2,0,7826
5170,5.1,hostel,public,mixed,12,4,1,9.9,2,29,7515
19170,3.6,home,public,cafe,7,16,4,11.6,3,20,11344
24788,9.9,pg,public,home,3,1,3,10.2,3,30,11792
19673,9.2,home,walk,cafe,12,16,0,16.7,2,27,12448
10174,26.4,pg,own_vehicle,home,1,34,4,7.9,4,13,8257
21565,10.1,hostel,bicycle,home,9,30,5,2.3,3,29,12250
4864,13.2,home,bicycle,mixed,7,1,2,18.8,1,9,5738
10722,14.7,home,own_vehicle,home,6,27,6,5.5,2,19,8559
8403,10.2,rented,own_vehicle,mess,1,5,0,16.1,1,4,6815
20706,13.0,hostel,bicycle,mess,0,30,1,1.6,3,26,9456
15018,20.4,rented,walk,mess,2,19,2,2.9,1,1,8441
23131,0.2,pg,bicycle,mixed,7,6,2,12.3,1,26,12154
23078,8.7,hostel,own_vehicle,cafe,2,32,0,10.4,2,22,12192
12296,1.2,rented,bicycle,mixed,12,28,2,19.1,3,9,11389
24413,21.2,home,own_vehicle,home,12,19,5,7.2,2,14,14309
7873,21.2,hostel,walk,mess,9,7,1,3.0,4,4,6994
7893,21.7,rented,public,cafe,9,15,5,10.2,4,3,9652
24112,20.1,rented,bicycle,mixed,10,2,2,4.0,2,11,13546
5164,1.7,rented,own_vehicle,home,7,29,5,19.4,3,14,8601
7354,24.5,home,public,home,0,10,2,8.9,4,28,5190
13962,4.6,pg,bicycle,mixed,4,12,5,4.4,1,24,8582
3302,19.0,rented,public,cafe,0,6,3,15.7,2,6,5425
7843,10.1,rented,own_vehicle,home,6,2,3,19.3,3,17,8461
17956,1.5,rented,walk,mixed,9,40,6,2.2,4,29,12721
18189,27.4,pg,public,home,7,16,2,17.9,1,26,11417
10519,20.1,rented,own_vehicle,cafe,0,33,1,1.8,4,7,8570
16008,0.3,hostel,walk,cafe,8,34,3,1.3,3,24,10506
22668,20.0,home,bicycle,cafe,12,7,6,5.5,4,17,13529
13767,5.5,pg,walk,mixed,1,21,5,5.7,4,0,7997
6259,4.1,rented,bicycle,cafe,10,16,3,4.1,4,6,8456
8370,11.0,rented,public,mess,1,9,6,3.3,1,30,6687
10849,2.2,rented,bicycle,mess,12,28,2,3.3,4,16,10248
7000,14.5,rented,walk,cafe,12,5,2,4.4,2,17,8894
11201,21.8,hostel,walk,home,2,21,1,10.9,2,15,6728
23695,10.7,rented,own_vehicle,mixed,1,32,6,16.4,2,5,13360
9230,18.7,home,walk,home,10,31,4,15.6,4,10,8753
24054,11.2,hostel,walk,mixed,3,0,4,7.8,3,20,11046
14099,12.6,hostel,public,mixed,1,8,6,2.8,1,18,7622
7448,14.3,rented,walk,mess,12,40,2,5.7,4,9,9656
4275,25.8,hostel,public,home,11,16,6,8.2,2,8,7317
14139,25.5,hostel,public,mess,7,19,5,6.7,1,0,9322
12343,10.0,hostel,bicycle,mess,5,7,0,19.5,3,10,7825
7054,5.6,pg,walk,home,0,17,2,17.0,1,25,5298
20987,28.1,rented,public,mess,6,2,2,18.5,4,2,12373
24557,10.1,hostel,bicycle,mess,1,37,0,3.0,4,1,10826
18375,24.3,home,walk,cafe,2,37,4,18.0,2,2,10337
13946,5.2,hostel,walk,mixed,3,8,1,15.0,2,13,7767
3173,20.5,rented,bicycle,mixed,8,15,0,9.2,4,6,6895
20294,8.9,pg,own_vehicle,mixed,9,18,2,5.7,1,22,12766
16769,7.8,home,walk,mess,6,37,1,15.2,2,18,9898
9041,24.5,hostel,bicycle,home,11,2,1,20.0,1,23,8337
5365,20.6,pg,bicycle,cafe,1,36,0,13.4,1,26,6272
3450,12.5,rented,bicycle,mixed,2,9,5,13.3,1,27,5673
15083,9.9,home,own_vehicle,cafe,7,12,6,13.1,2,12,10629
14572,5.8,pg,own_vehicle,mixed,4,27,0,5.8,4,14,9883
8197,2.0,hostel,own_vehicle,cafe,3,26,0,17.7,2,9,7526
12153,5.5,hostel,own_vehicle,mess,9,29,2,6.8,2,14,9762
9583,20.7,rented,own_vehicle,mixed,4,10,3,5.2,2,0,8393
10681,19.4,home,bicycle,home,1,17,5,8.0,3,22,6382
6238,8.3,rented,own_vehicle,mess,1,36,0,5.6,3,8,6791
11005,22.8,pg,own_vehicle,mess,2,1,2,15.6,4,18,8197
14183,0.2,pg,bicycle,mess,11,19,5,15.5,3,22,11008
11910,17.7,home,public,mess,6,30,4,4.7,2,10,8347
4500,25.8,rented,own_vehicle,home,8,21,3,5.3,1,22,7988
5499,3.3,pg,bicycle,mixed,0,13,3,8.8,1,3,4560
20975,13.4,pg,bicycle,home,3,23,0,1.7,1,29,10145
22251,12.4,rented,own_vehicle,home,1,21,1,12.6,1,25,11786
11202,23.8,pg,walk,mixed,11,17,4,4.2,1,29,9921
19041,24.5,pg,own_vehicle,cafe,1,5,4,12.1,3,0,10832
16995,21.0,rented,own_vehicle,home,0,6,5,11.9,3,6,9843
8638,24.7,pg,walk,home,3,13,1,3.5,4,1,6159
24681,13.6,pg,walk,mess,11,13,2,12.9,3,26,14073
17149,4.8,hostel,bicycle,mixed,6,0,1,8.1,2,21,9223
16774,3.4,pg,bicycle,mess,2,26,0,9.3,2,8,8759
20047,21.5,rented,own_vehicle,home,9,34,5,11.8,4,13,14157
8640,18.4,home,public,cafe,4,38,1,18.6,1,6,7700
16297,9.0,home,walk,mess,12,8,0,5.4,1,17,9896
18706,12.0,pg,walk,home,8,14,6,3.4,1,16,10781
22886,16.4,hostel,bicycle,mess,5,33,4,2.8,3,10,11680
20986,4.3,pg,walk,mixed,7,13,1,16.3,2,22,11815
23848,2.9,pg,own_vehicle,mess,6,40,4,2.5,3,14,13535
8394,20.5,rented,walk,mess,12,0,6,1.5,1,27,9036
3994,2.7,pg,walk,mess,11,12,3,19.1,1,14,7186
20662,19.5,hostel,walk,home,5,20,3,13.8,3,24,10993
12572,8.0,hostel,bicycle,mixed,4,31,4,18.3,1,4,8500
8758,24.8,rented,walk,cafe,6,30,0,10.6,4,0,8854
4446,18.1,hostel,public,home,6,22,5,7.5,3,23,6307
19904,8.4,pg,own_vehicle,mixed,9,7,1,8.8,3,16,12505
10466,29.7,rented,walk,cafe,4,10,6,12.0,1,17,8886
4290,18.8,hostel,own_vehicle,home,3,26,4,17.3,4,19,6562
14635,23.6,hostel,bicycle,home,1,3,2,16.2,1,27,7520
15834,7.7,hostel,walk,cafe,10,16,6,13.2,4,15,11338
11159,15.6,home,bicycle,mess,6,17,1,3.9,1,4,6962
16109,18.6,rented,bicycle,cafe,6,19,1,1.4,4,24,10881
7276,11.2,home,bicycle,mess,4,16,0,9.8,1,26,5564
15785,8.9,home,bicycle,cafe,12,23,6,6.5,1,5,11118
16214,23.7,rented,public,home,4,12,6,18.3,1,21,10614
5772,14.2,rented,own_vehicle,cafe,4,32,4,19.2,1,24,8851
10401,22.0,rented,bicycle,home,4,21,5,19.5,4,19,8982
5016,20.3,rented,walk,cafe,10,40,0,19.9,3,7,9274
